sentence,emotion
"""I'm still not sure if it's her,"" he said, ""but I want to continue watching over her.""",joy
"""Fellow Huntres,"" I called. ""I am Winter Alveria, son of Ark, descendant of Lord Ivankov and Lady Yllka. In the name of our ancestors, I promise, winter will come and this inferno will end soon.""",joy
"""Halt, Winter,"" Riyo ordered, his tone quite dangerous. That was when I  realized I had already frozen half of the shack's interior.",anger
"""They are wrong,"" she muttered. ""I . . . I d-don't want to see that anymore.""",fear
"""O-our eldest sister . . . s-she pleaded Allen to stop burning villages in the South . . . but that monster,"" she choked back her tears.",sadness
"trying not to sound shaken but it was quite evident, ""h-he burned her to crisp.""",fear
"Just then, a quick smile escaped his lips, something I didn't expect to see from him. ""After all, you are the rightful leader of the Huntres tribe, Lady Winter.""",joy
"""But it worked!"" he beamed.",joy
"""And I already know that she's really my sister."" A wistful yet pained smile appeared on his face. ""Kelsey is . . . Kelsey is alive and safe.""",sadness
"""Hey, you in the cloak!"" he yelled. ""Are you an old lady? C'mere you hag!""",anger
"""This is all your fault,"" he hissed.",anger
"""W-what happened?"" I weakly asked, as I clung to Dalan's arm.",fear
"""T-they didn't freeze. They just exploded into snow,"" he softly said. ""You, Lady Winter, reduced them to nothing.""",fear
I glared at him and almost wanted to freeze him right on the spot. I wished Hale was here. At least I could control that kid.,anger
"""Isaz,"" I called, my voice trembling, ""please . . . help her. I don't want . . . I  don't want to lose her again.""",sadness
"""I will,"" he said. ""Don't worry, I will take care of her.""",joy
"""It's time to start this war,"" I declared. ""Inform all our allies. In a few months, we will attack the White Division. We will reclaim what's ours and I will end this tragic fire.""",anger
"""Mom, Dad,"" I whispered as I stared at the only family photo we had. ""I can finally avenge your death.""",sadness
"""If you can kill me."" I stomped my right foot and the flame surrounding him froze. ""And now, I will take back everything you have stolen from me.""",anger
"""Fellow comrades and allies!"" I roared as I glared at Pierre.",anger
"""I will do everything to reclaim our place, our honor and the peace between the Huntres' divisions,"" I seethed, ""even if it means killing you and your followers.""",anger
"""Don't underestimate my fire, brat.""",anger
"""Don't die. Please.""",sadness
"""I'm sorry . . . Glace,""Dad groaned. ""G-go away and find our daughters. P-protect them.""",sadness
"""It's over . . ."" I mumbled. ""Mom . . . Dad . . . it's over . . .""",joy
"""If anything happens, I'll protect you with my life and I'll always be by your side. I'm sorry,"" I said as my voice cracked. ""I'm sorry breaking my promise. I'm sorry for leaving you all alone. Please forgive me.""",sadness
"""So, how did you meet them?"" I asked and her eyes twinkled.",joy
"""I'm sorry but I also have another family waiting for me.""",sadness
"""Don't you know how to knock?"" she growled.",anger
"And for the first time, I flashed a smile in front of a huge crowd.",joy
"""We're finally home,"" I softly said.",joy
"This time, I felt contentment and not anger.",joy
His bloodshot eyes looked at me with concern while Jett continued fiddling with his guns.,anger
The mood instantly went down after mentioning her name. I felt a pang of guilt and anger when I remembered what happened to her during the battle with Nox.,sadness
"As a Keeper, I was supposed to keep my team safe but she almost died because of my shortcomings.",sadness
"I never believed in gods but for the first time, I silently prayed. I just wanted to see her awake and okay before I go.",fear
I was about to go to the bathroom but I received a message from Commander Priam so I immediately went to his office.,fear
"""Agent Naia,"" he called. ""Are you sure you can handle this?""",sadness
"I nodded without a second thought. Only the leaders of the tribes have the authority to enter Shima from the outside but his hands were full with the aftermaths of the Nox's downfall. As someone who had lived there for quite some time, he asked me to bring the criminals to that place.",fear
"Truthfully, I was a bit surprised that he knew my past.",fear
"When I first arrived here, I was sure I modified my background to prevent them from knowing my connections with Shima. I was just thankful that he didn't ask anything about it.",joy
"""There are too many executives for you to escort and it will be too risky for you to handle them alone. Hence, this.""",fear
