sentence,emotion
"""Hindi mo kailangan itago ang mga luha mo."" Napatingin ako sa kanya at nakita kong tahimik lang siyang lumuluha habang nakatingin sa puntod ni Mama.",sadness
Naramdaman ko ang sakit sa bawat salitang binitiwan ni Papa kaya hinigpitan ko ang yakap ko sa kanya. Napangiti ako nung narinig kong ginawa rin 'to ni Mama sa kanya pero nasaktan pa rin ako dahil doon.,sadness
Ayan na naman ang malungkot niyang ngiti.,sadness
"Pero ang totoo, natatakot akong matulog dahil parang mapapanaginipan ko lahat ng nalaman ko kay Mama.",fear
Nakaramdam ako ng pagbara sa lalamunan noong narinig ko 'yon mula sa kaniya.,sadness
Tinatapik-tapik ni Papa ang balikat ko at gumaan ang pakiramdam ko. Pakiramdam ko ay bata ulit akong pinapatulog kaya naman napangiti ako.,joy
"""Ikaw at ang nakakainis mong sixth sense. Ubos na nga!""",anger
"""Hello ulit,"" masayang bati ni Gemma sa amin.",joy
"""Hindi pa rin matatag pero unti-unti tayong bumabawi. Salamat sa inyong lahat.""",joy
"""Gusto ko lang ipagdiwang ang ating tagumpay, at syempre, ang katapusan ng ating kasunduan.""",joy
Pagkasabi niya nun ay nagkaroon ng tensyon sa silid at napatingin ako kina Hiro.,fear
"""Wow. Magandang punto 'yan pero para kang isang humdrum na politiko."" Nagtawanan naman silang lahat nung sinabi 'yun ni Nel kaya medyo nahiya ako pero napangiti pa rin ako dahil mukhang nag-agree sila sa akin.",joy
"""Wow. Salamat, Darwin. Gagamitin ko 'to.""",joy
Masaya ako na hindi kami nauwi sa ganoon. Nasa tabi ko pa rin siya.,joy
"""Salamat,"" rinig ko sa isip ko. ""Rainie.""",joy
"""Nandito na ulit ako, Vince,"" bulong ko habang hinahaplos ang puntod niya.",sadness
Minumulto pa rin ako ng kamatayan niya at binibigyan ako nito ng mga bangungot.,sadness
Tuwing gabi ay pinipilit kong isipin na panaginip lang ang lahat at buhay pa rin siya. Nandito pa rin siya at hinihintay niya ang pagbabalik ko pero lalo lang akong nasasaktan.,sadness
Ni hindi man lang kami nakapagpaalam nang maayos sa isa't isa. Ni hindi ko man lang siya nayakap. Hindi ko man lang nasabi sa kanya lahat ng gusto kong sabihin.,sadness
"Pagtingin ko, lumapit siya sa puntod nina Akira at Mayu. Naglagay siya ng mga bulaklak sa harap ng mga puntod nila at nagdasal.",sadness
Natapos ang digmaan tatlong araw ang nakalipas at ang Tantei High ay nagluluksa pa rin sa mga Senshin na nawalan ng buhay. May madadagdagan na namang mga puntod dito.,sadness
"""Hindi ako makapaniwalang dito pa tayo magkikita-kita,"" sabi ni Michiko at nakita kong tumulo ang luha niya. May naramdaman akong presensya sa likuran at pagtingin ko, nandoon na rin si Hideo. Nakatalikod siya sa amin at nakatingin lang sa langit.",sadness
Habang nandito kami ngayon ay muli na naman akong nilalamon ng katotohanan na tatlo na lang kaming natira . . . na ang mga kaibigan namin ay wala na.,sadness
"""Kahit na maraming bagay na ang nangyari, masaya ako na kasama ko pa rin kayong dalawa,"" sabi ko habang pinipiligang tumulo ang luha ko. ""Kaya parang awa niyo na . . . wag na wag rin kayong mamamatay sa piling ko.""",sadness
Ang pagbabalik ko rito habang kasama sila ay mas nagpalinaw ng mga alalang iyon. Kung kaya ko lang ibalik ang oras na masaya kami . . . Kung kaya ko lang patigilin muli ang oras . . .,sadness
Nandito ako ngayon sa bago naming tirahan ni Nathan sa Teacher's Village at natutuwa ako dahil pinipilit niyang maging komportable ang paligid sa pagitan namin.,joy
"Ngunit pagkatapos kong basahin ang mga nasa isip niya, nalungkot at nasaktan ako dahil nagsisimula na siyang maalala ang digmaan labinlimang taon ang nakalipas noong siya ay isang taong gulang pa lamang. Maaaring hindi niya namamalayan na tinutulak niya ang mga ito palayo sa dulo ng isip niya ngunit ang ikalawang digmaan ang naging dahilan para maalala niya ulit ito.",sadness
Nagulat naman ako nung biglang may tumulong luha sa mga mata niya at parang bumagsak ang puso ko nung nakita ko 'yun.,sadness
Niyakap ko ang anak ko dahil alam kong sinisisi niya rin ang sarili niya sa nangyari. Bakit sa ganito pang paraan niya maaalala ang tatay niya?,sadness
"""Pinili niyang protektahan ka. Ginawa niya ang lahat para iligtas ang ating kinabukasan, kaya sa halip na humingi ng tawad, magpasalamat ka sa iyong ama. Magagawa mo ba 'yan para sa akin, Nathan?""",sadness
Tumulo ang mga luha ko habang inaalala ko ang mga masasaya naming alala at ang miserable ng pakiramdam ko dahil patuloy na bumabalik ang lahat ng mga alalang iyon . . . ngunit hindi kailanman ay siya. At hindi magiging siya.,sadness
"""Hi Mitsuo! Maligayang pagdating sa pamilyang Atama!"" masayang sabi ni Akira.",joy
Nagulat naman kami nung sinimangutan lang kami ni Mitsuo at pumunta siya sa bandang gilid. Nagkatinginan lang kami nina Michiko at nakita kong nadismaya sila.,sadness
Napatingin naman ako doon kay Mitsuo at halos magkasalubong na ang kilay niya. Ang bastos naman ng lalaking ito.,anger
"""Yung isang miyembro. 'Yung babae,"" sabay ngiti niya nang nakakaloko.",joy
"""Success! Nagulat ko siya!"" masayang sabi ni Akira.",joy
"""Pfft. Hahaha! Labanan ba 'to ng ekspresyon ng mukha? Ikaw, walang ekspresyon,"" sabay turo ni Michiko kay Hideo. ""Ito namang si Mitsuo parang laging galit!""",joy
"""Tss. Gusto ko nang umalis agad sa lugar na 'to. Bakit kailangan kong makasama ang mga tao na 'to? Sisipain ko ang matandang 'yon pagbalik ko.""",anger
"""Sikat talaga tayo,"" sabay tawa ni Michiko dahil nga maraming nakatingin sa amin.",joy
"""Hindi ba, Hiroshi? Paglaki mo, ikaw naman ang titignan. Kaya kailangan pogi ka. At huwag na huwag kang tutulad kay Hideo o dito sa Mitsuo na 'to. Walang ekspresyon ang mukha nila.""",joy
Napangiti naman ako nung sinabi niya 'yun at natawa si Akira nung tumango si Hiroshi pagkatapos non. Hindi ko tuloy alam kung seryoso bang sagot 'yun ni Hiroshi o pinagtitripan niya lang kami.,joy
"Kahit ba bata, hindi niya rin papansinin? Okay, puno na ako sa kabastusan niya.",anger
"""Hey,"" sabay hampas ko sa likod niya at narinig ko pa ang pagsingap nina Akira, Michiko at Akemi. Maski ako nagulat dahil masyado yatang napalakas ang pagpalo ko. ""Tinatawag ka ng bata.""",anger
"""Tsk!"" Tinignan niya ako nang masama at muntik na akong mapaatras pero hindi ako nagpatinag.",anger
"""Umaangal ka na ba ngayon?""",anger
"""H-hindi, sir.""",fear
"""Mabuting bata, Vince,"" sabay tawa nung matanda na parang nang-aasar.",joy
"""Damn you, old fart, pinagtitripan mo ba ako?!""",anger
"""Damn! May mas malala pa pala kay Hideo sa pag-alaga ng bata! Hahaha!""",joy
Kahit ayaw ko ay natawa na rin ako dahil sa itsura niya na halos kapareho nung ekspresyon niya nung iniwan siya nung matandang lalaki kasama ang isang bata sa bahay nila.,joy
"""Kung gayon, hindi naman pala masamang maging mausisa.""",joy
"""Teka,"" sabay hawak ko sa balikat niya. ""Huwag mo siyang hawakan."" Tumingin ako kay Michiko at kumuha kaagad siya ng guwantes.",fear
"""Huh? Baliw ka ba? Kailangan mong baligtarin 'tong katawan para makita mo 'yun! Makikita tayo ng mga pulis na humdrum! Baka bigla na lang tayong paalisin dito dahil ginalaw natin 'to,"" pabulong na sabi ni Michiko sa kanya.",fear
"""Ugh! Ang kulit!""",anger
"""Whoa! Akala ko 'di tayo aabot!"" sabi ni Michiko.",fear
"""Muntik na akong mamatay sa sobrang kaba!"" dagdag ni Akira.",fear
Wow. Makakatulong agad iyon pero nakakalungkot nang konti. Makakalimutan niya rin ba ang mga tao pagkatapos ng mahabang panahon? Mawawala ba ang kaniyang alaala?,sadness
Nagising ako habang hinihingal at pawis na pawis. Katulad na bangungot na naman. Damn. Hindi epektibo ang binigay na gamot ni Dr. Miwako.,anger
Lumapit ako sa kanya at tinapik ko ang balikat niya pero mukhang napalakas kaya tumingin siya nang masama sa akin. Nung nakita niya ako ay bumalik sa galit na ekspresyon ang mukha niya.,anger
Nagulat ako nung bigla niya akong hinigit sa bewang at tinakpan niya ang bibig ko. Nagtago kami sa likod ng puno at ramdam ko ang paghinga niya sa tenga ko. Papalag na sana ako pero bigla siyang bumulong sa akin.,fear
Bigla ko namang narinig ang boses nina Sir Kyo at Sir Tora habang naglalakad kaya nataranta ako. Hindi nila mapapalamas ang ganitong uri ng paglabag sa patakaran.,fear
Tumayo muna ako para kumuha ng papel at panulat para sa aming dalawa. Hindi ko rin napigilan ang pagngiti ko. Hindi ako makapaniwala na nasasabik ako dito. Nakakakabog-damdamin talaga kapag may inaaral kang bago.,joy
"""Kahit naman hampasin ko siya ng tubo, wala pa ring ekspresyon 'yung mukha niya,"" sabi ko naman at biglang tumawa si Akira nang malakas.",joy
Bigla namang lumingon sa akin si Akemi at ngumiti nang nakakaloko.,joy
"""Oo nga! Wow, minsan ko lang makita ang mga miyembro nila.""",joy
"""Mukha kang may kumpiyansa at kalkulado sa panlabas pero ang totoo, kinakabahan ka at hindi kampante sa sarili mo.""",sadness
"""Sir Eiichi!"" tumili ako at nginitian niya lang ako.",joy
Lampas doon ay ang mga mababangis at masasamang nilalang na libreng nakakagala para magsilbing proteksyon namin mula sa mga hindi imbitadong bisita. Ngunit hindi kami kabilang sa hindi nila aatakihin.,fear
"Walang anumang babala, isang halimaw ang biglang sumugod sa akin.",fear
Agad akong tumalon papunta sa mga sanga ng puno sa tabi ko at sumalpok nang diretso ang ulo ng nilalang sa puno. Nayanig nang matindi ang puno at muntik na akong mahulog diretso sa halimaw.,fear
"Ang mababang ungol nito ay nagpatayo ng balahibo ko at nang lumiwanag ang paligid dahil sa liwanag ng buwan, namilipit ang sikmura ko dahil sa nakakakilabot na itsura ng nilalang na ito.",fear
"Hindi na ako nakapagsalita dahil umalog na naman nang malakas ang puno. Sabi ko ay hindi na ako titingin sa baba pero nang nakita ko ulit ang itsura niya, nakaramdam ako ng takot.",fear
"May malapad at mahabang balat, mukha itong baboy-ramo pero kasing laki ng leon. Ang panga at mga ngipin nito ay parang sa pating habang ang katawan ay nababalot ng matutulis na balahibo. Nakaramdam ako ng hilo sa pagtitig dito ng ilang segundo at nagsimulang lamunin ng takot ang aking mga pandama.",fear
"Akala ko sapat na ang isang halimaw para takutin ako nang husto, dalawa . . . tatlo . . . anim . . . anim pa ang lumitaw at pinalibutan kami. Binalot ang isipan at katawan ko ng nginig at takot.",fear
"""Shit, sabi nang tumigil ka!"" sigaw ni Mitsuo at lumuhod siya para makita ko siya. ""Naamoy ng mga nilalang na 'to ang takot at naaakit sila rito. Kung ayaw mong mas dumami pa ang lumapit, kumalma ka!""",anger
Pagkarinig ko nun ay lalong bumilis ang tibok ng puso ko pero bago pa madagdagan ang nararamdaman kong takot ay sinubukan kong kalmahin ang sarili ko.,fear
"""Pahawak saglit,"" hinga ko. ""Pakiusap."" Nanatili akong tahimik ngunit pagkatapos ng ilang segundo, gumalaw siya at inilagay ang kanyang likod sa harap ko.",fear
"""Siya?"" May panunuksong ngiti ang lumabas sa kaniyang labi.",joy
Natakot ako noong marinig ang Council of Elders. Sila ay isang grupo ng mga tagapayo at tagapangalaga na tumutulong sa mga pinuno sa kanilang mga desisyon at batas.,fear
"Ang kanilang katapatan sa tribo ay ganap, ngunit iyon din ang dahilan kung bakit sila ay itinuturing walang puso.",fear
"Gagawin nila ang lahat upang protektahan ang mga Senshin at ang lugar na ito, kahit na nagdudulot ito ng panganib at banta sa iba.",fear
Binawi ni Sir Kyo ang maikling patalim niya at kita naman sa mukha ni Mitsuo ang inis.,anger
"""Ngunit hindi ako isang tao na maaari mong sundan ng walang ingat,"" sabi niya nang may seryosong tono at ramdam ko ang mga kilabot sa aking katawan. Ang unang pumasok sa isip ko ay ang tumakas, ngunit ayokong mapagkamalang duwag. Hindi sa harapan niya.",fear
"Nakikita ko ang isang malawak at disyertong bukirin, na may mga uwak at buwitre na lumilipad sa paligid nito. Pula ang langit dahil sa paglubog ng araw at pinatindi nito ang nakakatakot na paligid. Naririnig ko rin ang mga boses, ang ilan sa kanila ay galit at ang iba naman ay umiiyak nang buong puso. Nakatayo sa gitna ng bukirin ang isang matandang lalaki na hawak ang kanyang sandata—isang bardiche.",fear
"Sa sandaling ito, ako naman ang nagbago ang ekspresyon. Matatanggap ko pa kung sinabi niyang kakaiba o matapang pero ang sabihing tanga ako? Wow. May lakas ng loob ang lalaking ito.",anger
"""Hey."" Humakbang ako palapit at sinampal siya nang malakas. ""Tawagin mo na ako ng kahit ano pero hindi ako tanga."" Pagkatapos kong kunin ang pamaypay sa tabi ko, itinuro ko ito sa kaniya. ""Tandaan mo 'yon at sana hindi iyon maalis sa mga alaala mo.""",anger
"Pareho kaming natahimik pagkatapos noon. Hindi ko alam ang nangyari pero pagkatapos ng ilang mga segundo, ngumiti kami sa isa't isa. Sa oras na ito, alam kong may nagbago sa pagitan namin.",joy
"""Salamat, Naomi,"" sabi niya. ""May utang ako sa'yo.""",joy
"""Mmm."" Tumango siya sa akin pero naiiyak na siya.",sadness
"""Gusto mo ba ng sorbetes?"" tanong ko para makabawi at biglang nagliwanag ang mukha niya kaya napangiti ako.",joy
Awtomatikong gumalaw ang paa ko at sinipa ko siya sa ilalim ng mesa. Nakaramdam siya ng sakit pero napangiwi na lang siya at sinamaan ako ng tingin.,anger
"""Sabi ko sa'yo wag mo kong tawaging tanga. Palamigin mo munas ang ulo mo at samahan mo siya."" Pagkatapos kong sabihin 'yon ay nagmartsa ako palabas.",anger
"""Nakakainis siya. Tinatawag niya akong tanga at nakakatawa. Sino ba siya? Bwisit siya.""",anger
"Well, nakakapikon ang lalaking iyon. Nakakainis siya.",anger
"""Tapos—hahahaha! Sabi sa kanya ni Mitsuo, ""pakiusap wag mo na akong hampasin"" tapos natulala lang si Naomi kanina at napasagot siya ng ""okay"" My gosh kung nakita mo lang 'yung itsura nila kanina! Nakakatawa talaga!""",joy
"Kahit na inasar niya ako nang walang tigil kanina, napangiti ako nang makita ko ang maamo niyang mukha. Ang pagkikita nila ni Koharu pagkatapos ng mahabang panahon ay tila labis na nagpasiya sa kanya.",joy
"Nasa ika-13 na pahina na ako nang mabasa ko ang bahaging iyon, at namangha ako dahil ang mga kemikal na iyon ay maaaring magdulot ng emosyon na tinatawag na pag-ibig. Nakakatuwa ang bahagi tungkol sa agham pero mas sabik akong basahin ang sikolohikal na pagpapaliwanag nito.",joy
"""Mapanganib ang pag-ibig, at kasunod lang nito ang kamatayan.""",fear
"""Matagal na rin simula nung seryoso akong nakipaglaban,"" mahinang sabi ni Mitsuo. ""Oras na para wasakin ang mga kalaban.""",joy
My knees gave up on me as I feel the pain coursing through my leg. Bumigay ang mga tuhod ko at naramdaman ko ang sakit na bumabalot sa binti ko. Nataranta ako dahil baka makita itong oportunidad ni Haruka para umatake pero mas pinili niyang tumakbo sa direksyon ng kasama niya.,fear
"""Pasensya! Hindi ko sinasadya. Dahil sa hangin, nagbago 'yung direksyon ng target.""",fear
"""Pfft. Nakakatawa 'yung itsura niyo,"" dagdag pa ni Akira.",joy
"""Pakiramdam ko ay responsable ako sa kung anong nangyari."" Napatigil naman ako no'ng narinig ko 'yon kay Mitsuo.",sadness
"""Pero kung naging mas mabilis ako sa kilos ko, sana hindi kayo nandito. Nandoon ako pero hindi ko man lang kayo naprotektahang dalawa. Lalaki ako pero hinayaan kong masaktan ang dalawang babae sa harap ko.""",sadness
"""Hindi ko siya inaasahag maging maginoo. Ang tumatak na impresyon ko sa kanya ay maiksi ang pasensya at walang emosyon pero ngayon ay nasaksihan ko ang pagiging maalaga niya. Wow.""",joy
"""Baka nga maling desisyon ang pagpunta dito. Damn it, old fart. Kasalanan mo tong lahat.""",anger
"""Narinig mo pala, huh?"" kalmado niyang pagkakasabi at ang tono niya ay nakakatindig-balahibo.",fear
Lumayo siya sa akin at kinabahan ako sa pagsigaw niya. Ramdam na ramdam ko ang galit niya at alam kong sumobra na ako.,fear
"""Layuan mo ako,"" malamig niyang sabi at saka nagmartsa papunta sa pintuan.",anger
"""P-paumanhin!"" biglang sigaw ng lalaki at bigla siyang lumuhod kaya napatayo ako.",fear
"""Salamat,"" sinabi ko at nginitian siya pabalik.",joy
"""Anong ginagawa mo?!"" sigaw niya pero hindi ko siya pinansin at tinulak ko siya papupo sa bangko. Gaya ng dati, sinamaan lang niya ako ng tingin at tinaasan ng kilay.",anger
"""Huwag kang mag-isip ng kung ano-ano,"" malamig niyang sabi.",anger
"Wala akong maalala mula sa mga magulang ko kundi ang paboritong linya ng nanay ko: Ang alaala ng isang tao ay malinaw na makikita sa kaniyang mga mata. Tama siya, dahil ngayon, pinuno ng mga alaala ni Mitsuo ang isip ko. Isang karagatan ng dugo, daan-daang bangkay, iyak ng mga tao sa buong lugar, at siya na nakatayo sa gitna ng lahat ng iyon. Gamit ang lahat ng natitirang lakas ko sa pag-iisip, nilipat ko ang mga mata ko sa sugat niya at nanghina ang mga tuhod ko at lumalim ang hininga ko.",sadness
"Oo, malamig ang gabi, pero nanginig ang katawan ko dahil sa katakot-takot niyang mga alala. Dahan-dahan kong kinalma ang sarili ko at tinignan ko siya nang masama pero hindi ko inaasahan ang nakita ko.",fear
"""Oo at nakakakilabot 'yon.""",fear
"""Dapat matuto ka sa mga eksperto,"" sinabi ko ng may kumpiyansa.",joy
"""Tama nga ang teorya natin,"" sabi ko at namangha sa mga salitang nakasulat sa mga libro.",joy
Sabay naming tinawag ang mga pangalan nila dahil masyadong mabigat ang presensya nila na umaabot pa sa puntong nakakasakal ito.,fear
"""Oohh. Matagal na rin simula nung ganito ka kawala sa sarili,"" biglang sabi ni Akira at tiningnan niya ako ng may nakakalokong ngiti.",joy
"""Oo, dahil mayroon akong sintomas na katulad nung nakasulat sa libro."" Pagkasabi ko no'n ay saglit na natawa si Mayu kaya naman nagtaka ako.",joy
"Matapos kong basahin ang tala na iyon, biglang sumagi sa isip ko ang mga nakakatakot na mukha nina Akemi at Mitsuo, at agad akong nanginig. Ang ideya na sila'y mga Shinigami ay labis na nakakakilabot at nakakabahala.",fear
"""Mas mabuti kung hindi mo alam,"" sabi niya at ang mapanghamak niyang ngiti ay labis na ikinainis ko.",anger
"Seryoso talaga ako tungkol doon pero tinitigan lang niya ako na para bang may sinabi akong katawa-tawa, at makalipas ang ilang segundo ay bigla siyang humalakhak.",joy
"""Nakakatawa ka talaga,"" dagdag niya pa kaya sinamaan ko siya ng tingin.",anger
