sentence,emotion
"Tapos—hahahaha! Sabi sa kanya ni Mitsuo, ""please stop hitting me"" tapos natulala lang si Naomi kanina at napasagot siya ng ""okay"" My gosh kung nakita mo lang 'yung itsura nila kanina! Nakakatawa talaga!",joy
"Nakakatawa talaga! As in seryosong-seryoso 'yung expression ni Mitsuo eh. Ganito, oh. Please stop hitting me.",joy
Was that the real him? Was that the real him? The dark past he's trying to hide?,fear
An Emotion Called Love?,fear
Complex? Do you think love is a complex idea?,anger
"""Especially with your family,"" sabay ngiti niya. ""Family is just a responsibility. A duty that you will never escape. So don't mistake it with love.""",joy
"Seventh sense, huh?",joy
What's wrong?,anger
"She killed herself . . . maybe because she can't take the pain anymore,",sadness
"She wants to frame you,",sadness
siguro dahil kay Francis. Mas una silang nagkakilala pero ikaw ang minahal niya. Alam mong mahal siya ng kapatid mo dati pa pero kayo pa rin ang nagkatuluyan.,sadness
"Love is dangerous, and is just next door to death.",sadness
"Be careful. Shinigamis are not easy to deal with,",fear
I know. I've met some before. But you know what? Sinful Senshins are harder to handle than them.,fear
What do you mean—!,anger
You said you will stop hitting me. You broke a promise.,joy
I didn't promise anything. I just said okay.,anger
I know.,fear
"It's been a long time since I fought seriously,",joy
Time to devour the enemies.,anger
"You must be Naomi,",anger
Who are you?,fear
Let's just say I have a personal grudge against you.,anger
"Typical for a Shinigami to have a grudge over something that doesn't actually matter,",fear
It does matter since you have something you stole away from me.,anger
I never stole anything from anyone.,fear
You did.,anger
"Haruka, don't be too involved.",fear
"But it's true. I just want to tell her that, Daiki.",fear
"I knew you would do that,",joy
Akemi!,fear
"Are you okay? Saan ka galing?""",fear
Rooftop. Nakita ko 'yung Custos doon kanina pero hindi ko siya napigilan.,fear
"Shit. Hindi ko kayo kayang buhating dalawa,",anger
Nagpanic naman ako sa sinabi ni Akemi.,fear
Careful.,fear
Ikaw na ba ang bahala sa kanya?,sadness
Yeah.,sadness
Wow. Ngayon na lang ulit nadagdagan ang Atama. So you mean the girl in the other room is new too?,joy
Is she okay now?,sadness
Yes but she needs to rest.,sadness
Looks like your foot is okay.,joy
Why did you stay here?,sadness
I felt responsible for what had happened.,sadness
Pero ako ang may kasalanan.,sadness
"Pero kung naging mas mabilis ako sa kilos ko, sana hindi kayo nandito. I was there but I can't even protect both of you. I'm a man but I let two girls to get hurt in front of me.",anger
I didn't expect him to be a gentleman. Ang tumatak na impression ko sa kanya ay short-tempered and cold pero ngayon ay nasaksihan ko ang pagiging caring niya. Wow.',joy
"We're the same, huh? Born and raised to be killers.",joy
"""Are you really . . ."" I opened my eyes and he stopped walking. ""Are you really an . . . an executioner?""",fear
"So you heard it, huh?",joy
That's why I'm regretting that decision.,sadness
"""Why?"" tanong ko. ""Is it because you can't kill people anymore?""",fear
"Then kill me,",anger
"I'll believe your words if you kill me. Pull it,",anger
So you can't. Fuck it!,anger
"Stay away from me,""",anger
"Don't want to,",anger
"You'll regret this,",anger
May gusto ka ba sa kanya? ,joy
"I really found it weird, I mean those Shinigamis. It was like they knew us and the Custos agent was too strong but they still divided their forces and chose to fight us. Why? Do they have a hidden motive? What is it?",fear
Anong ginagawa—,joy
Let's go.,joy
"Si Miss Naomi ng Atama family 'yon, 'di ba?",joy
Oo nga. I heard she's injured. Why is she here?,sadness
Wow. I can't believe I'm looking at her right now.,joy
M-Miss Naomi?,joy
"""Miss Naomi,"" sabay tingin niya sa akin habang naglalakad. ""Take thi—""",joy
S-sorry!,fear
"""A-ah . . . here . . ."" sabay abot niya sa akin ng hawak niya. ""This is an ointment I made a week ago. Y-you can use this for faster recovery.""",joy
Thank you,joy
"""What the hell are you doing?!"" ",anger
"Not everytime. Now, ako naman ang magtatanong. May gusto ka ba talaga kay Mitsuo?",joy
"There's no point in hiding it. Inaasar niyo na ako lagi eh,",anger
Mitsuo?,joy
Anong ginagawa mo dyan?,joy
"Wala lang,",joy
"Para kang stalker,",joy
Really?,fear
Yes and it's creepy.,joy
That's it!,joy
What's it?,joy
It's like what you said. Something's missing with this book. Si Demi ang kumuha ng librong 'to sa restricted section. I bet there's a second book or a twin book na kailangang gamitin para maintindihan ang content nito.,joy
You're right. Parang pinutol talaga ang paragraphs pero kahit na na-cut ay comprehensible pa rin naman kaso walang depth.,joy
That means nasa restricted section ang other half ng librong 'to. But I don't think I can steal again from that room.,sadness
I think I can get that book.,joy
Really? Are you sure?,joy
"You should learn from the expert,",joy
"You're a bad girl, aren't you?",fear
"Not as bad as you,",anger
Of course. I'm the worst.,anger
"So this is the book, huh?",joy
"Identity, huh? Sino ka ba talaga, Mitsuo?",fear
"So our theory is really true,",joy
Nagseselos ka ba?,joy
Curious my ass.,joy
Akemi.,fear
Hideo.,fear
"I won't ask anything but seriously, you guys should control your presence,",fear
That place. Later.,fear
God. I can't concentrate.,fear
"Oohh. It has been a long time since you've been this distracted,",joy
What? I'm not.,fear
"The head never lies. Your inner voice is reverberating through the room. Right, Akemi?",joy
Hay. Bakit ba ganito ang roommates ko?,sadness
"Hey,",joy
W-well . . . uhm . . . I think I need some advice.,fear
"""Mitsuo."" After saying his name, Mayu smiled at me. ""He's been invading my mind lately and it feels strange.""",joy
I thought you like him?,joy
"Yes, that's because I have the same symptoms written on the book.",joy
But why do I like him?,joy
"And it's something you can't easily explain,",joy
"You came, huh?",joy
"So, what do you want to say?",fear
Are you leaving?,fear
"""I do not belong here. I told you, didn't I? You shouldn't get close to me but you're too persistent."" ""And I ended up caring for you. Hah. I'm doomed."" When I heard his thoughts, my breathing became erratic.",anger
W-why?,fear
I must return to my rightful place.,anger
And where is that place? A-are you perhaps an enemy.,fear
"It's better if you do not know,",anger
Why? Is it because you're a Shinigami?,fear
"You're really funny,",anger
"I'm not,",anger
"Then, who are you?",anger
"""A memory,"" he answered. ""Someone you should treat as one.""",anger
"I'll leave during the break and tell them that I won't return anymore,",anger
Why me?,anger
Why? Are you afraid to face them?,anger
"Then, I don't want to,",anger
"Forget about me,",sadness
"But . . . I like you, ",fear
Please don't.,sadness
Days passed and we didn't talk to each other. What happened that night made us tense and uncomfortable toward each other though I didn't know why.,sadness
Let's stop this.,sadness
"Naaalala ko na naman. Ni hindi ko nga alam kung ano ang kailangang itigil. I was pretty sure it  was a one-sided affection but that statement confused me more, and confusion was one of the  things I hate the most.",sadness
"""Alam kong napapansin mo rin . . ."" Her voice trailed off but I already knew what she wanted to  say through her inner voice. ""Something is really strange about Akemi though I don't know what.""",fear
"""I know,"" sagot ko naman. ""She gives off a dangerous vibe and her sudden disappearances make  me more doubtful.""",fear
"""You mean, the both of you are complex,"" she retorted. ""It's too obvious that you guys are  attracted to each other.""",joy
"""Hindi na namin tatanungin kung saan ka galing pero aalis na kami,"" Akira said with her teasing smile",joy
"""Don't worry. Your secret moments are safe with me,"" she said.",joy
"I like him, I had admitted that, but I don't think it was right. Yes, he's a great and gentle person  despite of his appearance and action but his memories . . . those thoughts that I have seen showed  otherwise. His glaring eyes, cunning smile, his clothes soaked in people's blood and the sword he  was holding . . . his memories made me shudder in fear.",fear
"""Miss!"" sabay hawi sa akin ng isang babae. ""Tumakbo ka na! May mamamatay-tao d'yan! Dali!""",fear
"The murderer  turned around and locked eyes with me. When I saw his scarred face, I almost stopped breathing.",fear
"""You . . ."" he growled while pointing his finger at me. ""You . . .""",anger
"I was paralyzed with fear and confusion but his raging, intense, green eyes showed no sympathy.",fear
"""Run away! Now! He's going to kill everyone!"" With much fear in my voice, and I wasn't faking  it, my warning was effective.",fear
Stop! I said stop!,anger
"You're the same as them!"" he roared and held the knife with both of his hands, aiming at my  chest. ""You want to kill me! Die! Die!",anger
I finally found you.,joy
"""I'm sorry,"" he whispered.",sadness
I didn't know why but tears started falling from my eyes. ,sadness
"""And this is why I don't want you to get close to me,"" he breathed and I felt the thumping of his  heart against his chest. ""But I'm glad you're safe. I'm really glad and thankful.""",joy
"""Liar,"" I said between my sobs.",anger
"""I know,"" he mumbled and we stayed like that for another minute.",joy
"""Something good is happening,"" sabay lingon niya sa akin habang nakangiti.",joy
I can't. I saw it with my own eyes. That guy . . . he's a Senshin and I don't understand why he did that.,sadness
"""He was what?"" tanong ko naman matapos ang nangyari kay Akemi.",fear
"""Why?"" mahina kong tanong. ""Is it some kind of classified mission?""",fear
"""Maybe,"" I replied and I heard him chuckle. ""What's funny?""",anger
Your stubbornness.,joy
"You should not worry about it anymore,",joy
Curiosity is a good thing.,joy
"""Curiosity killed the cat,"" he countered. Playing proverbs with me now, huh?",fear
Tinignan naman niya  ako na para bang may mali sa sinabi ko.,fear
"Thank you for everything,",joy
"You're cool, clever and dependable,",joy
"""I'm sorry,"" he whispered and when I noticed something was wrong with his tone, it was all too  late. I felt a sharp sensation on my neck and the next thing I knew, my senses were already fading.",sadness
"Thank you, but I shouldn't be loved. I might hurt and break you so give your heart to someone who could really protect you. But your feelings toward me, I'll treasure it.",joy
"""Nathalie?"" I opened my eyes and Akira's face was the first thing I saw. ""You're finally awake!""",joy
"""What happened?"" I asked but none of them responded.",fear
"""Where is he?"" tanong ko kaagad. ""And Akemi?""",fear
"""They're gone,"" he said in a soft voice but his words resonated across the room. ""And they're not  coming back anymore.""",sadness
"Thank you, but I shouldn't be loved. I might hurt and break you so give your heart to someone  who could really protect you. But your feelings toward me, I'll treasure it.",sadness
"It's okay if he doesn't reciprocate  my feelings, as long as he's with us but that won't happen anymore.",sadness
"""Noong una pa lang, alam kong may kakaiba na sa kanya,"" dagdag naman ni Mayu. ""She's not  the same as us, as well as Mitsuo.""",fear
"Silence followed and the tension went up. I know that we all have the same thoughts but we're  afraid to say it . . . to know the truth. After all, we considered them as a member of the family.",fear
"""W-wait, what do you mean by that?"" tanong ni Michiko.",fear
"""Wait . . . Mitsuo brought his gun. Can you detect him?"" tanong ko naman at ang bilis ng tibok  ng puso ko dahil sa kaba.",fear
"Executioners? Wait, I think I've read something about them before.",fear
"""Well, they are wielders . . . and killers."" After saying that, it felt like the temperature in the room dropped.",fear
You'll learn everything along the way but let me tell you that this mission is dangerous and you  should always be alert. Do you understand?,fear
"""Who are you?"" I whispered but nobody answered.",fear
"Suddenly, the hair on my nape tingled and someone spoke near my ear.",fear
"""I'm here,"" the voice whispered and before I could even react, he pulled me into a dark space  cutting through the air—the Black Dimension.",fear
"""You're going to die here, Senshin,"" he said with a frightening smile.",anger
I groaned as the heat intensified and I felt like my organs were already melting. I can't feel  anything anymore.,fear
"""Die, Senshin. Die. Die,"" he continuously chanted.",anger
Don't touch her.,anger
"We're dangerous, that's why we shouldn't leave this place carelessly,",fear
"""You're too young to understand everything, little runt,"" the guy said. ""But who knows? You  might find someone who can understand us. Now let's go. Time to work.""",sadness
"Don't move. You'll just hurt yourself,",fear
"""You look fine,"" I asked using my inner voice since I can't talk.",joy
"It was already dark and it looked like we're inside a forest, but I'm sure this isn't the one I'm  familiar with. The trees looked eerie and the wind sounded like whispers.",fear
In the lair of my next target.,anger
"""Dead,"" he said in a cold voice and that made me shiver.",sadness
D-dead? How?,sadness
Did you kill him?,sadness
"Rather than the Mitsuo from Atama family, his presence right  now  appeared to be that of an Executioner . . . a killer.",fear
"""Are you surprised?"" tanong niya at ako naman ang hindi nakasagot. ""I told you several times  that you shouldn't get close to me and this is the reason why.""",sadness
Our own tribe looks at us differently because of our  nature and our reason for living.,sadness
"""An Executioner . . ."" I whispered and his eyes glinted with cruelty.",fear
"""So you knew,"" sabi niya. Nakaramdam naman ako ng takot at gusto kong lumayo sa kanya  pansamantala. ""And you're afraid.""",fear
